"Arrangement","Account","CURRENCY","Start date","Maturity Date","Description","Customer #","Customer Name","Customer Role","Balance","Status"
"AA2301779Q75","100000089642","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017G3WW9","100000089658","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017F35HM","100000089669","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230179LRRQ","100000089677","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017HSFTB","100000089685","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017JX5V3","100000089693","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017GC8TG","100000089707","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017PRCC6","100000089715","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017DJ4D8","100000089723","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230176JW36","100000089731","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230174Z8GQ","100000089747","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017RG6WN","100000089758","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017LQ833","100000089766","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301701S3W","100000089774","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230170YT46","100000089782","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017PX5JF","100000089798","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017FFXC1","100000089804","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017467P3","100000089812","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017W1VDS","100000089828","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017HSNJL","100000089839","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017FB9RV","100000089847","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017BC8XV","100000089855","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017HGC20","100000089863","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017PFHGP","100000089871","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230179NYMH","100000089887","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230178085L","100000089898","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017N1L6G","100000089901","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017WTLTZ","100000089917","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230178FFKP","100000089928","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017C5G43","100000089995","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017QTSM0","100000090004","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017C142F","100000090012","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017SVNPR","100000090028","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017V8C5D","100000090039","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017GRQ2Y","100000090047","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017THN6N","100000090055","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017NWNBJ","100000090063","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017F3YCP","100000090071","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017CXWGY","100000090087","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017GDZYH","100000090098","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017W5G0G","100000090101","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017T3S1M","100000090117","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017CQXD4","100000090128","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230173XMJ8","100000090136","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017YHV22","100000090144","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230174KZBK","100000090152","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230175ZJ1P","100000090168","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301706TSQ","100000090179","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017VS4XH","100000090187","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017FJZPS","100000090195","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017W1WMQ","100000090209","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301797CF1","100000090217","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017H2HT1","100000090225","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23022FTXC1","100000091191","EGP","22 JAN 2023","22 APR 2023","Term Deposit - Interest at Renewal","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23022QZVJY","100000091205","EGP","22 JAN 2023","22 APR 2023","Term Deposit - Interest upfront","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230234D288","100000091671","EGP","23 JAN 2023","23 JAN 2024","Term Deposit - Interest at Renewal","1373085686","Margarito Dare","Beneficial Owner","5,000.00","Current"
"AA2303038XWJ","100000093453","EGP","30 JUN 2022","","3 Months deposit - Interest Monthly","1000000075","TEST26","Beneficial Owner","1,000,000.00","Current"
"AA230306Z613","100000093488","EGP","02 SEP 2022","","1 Year deposit - Interest Semi Ann","1000000075","TEST26","Beneficial Owner","1,000,000.00","Current"
"AA23039XVRM2","100000096088","EGP","08 FEB 2023","08 FEB 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23039VQ3TT","100000096096","EGP","08 FEB 2023","08 FEB 2024","1 Year deposit - Interest Monthly","1200010644","Azaledin Naser Farouq Mohamed عزالدين ناصر فاروق محمد","Beneficial Owner","1,000.00","Current"
"AA230406NKLB","100000096584","EGP","09 FEB 2023","09 FEB 2024","Term Deposit - Interest upfront","1200010727","Mahitab Hussien Ibrahim Alsedawaa ماهيتاب حسين ابراهيم السعداوى","Beneficial Owner","5,000.00","Current"
"AA23040SFV9V","100000096592","EGP","09 FEB 2023","09 FEB 2024","Term Deposit - Interest upfront","1200010644","Azaledin Naser Farouq Mohamed عزالدين ناصر فاروق محمد","Beneficial Owner","5,000.00","Current"
"AA23046VTDKX","100000097785","EGP","15 FEB 2023","","Term Deposit - Interest at Renewal","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230461XK0X","100000097904","EGP","15 FEB 2023","15 FEB 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230466WMM0","100000097928","EGP","15 FEB 2023","","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23046FPV8X","100000097939","EGP","15 FEB 2023","","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230473NH0Q","100000098986","EGP","15 FEB 2023","","Term Deposit - Interest upfront","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA230475T010","100000099017","EGP","15 FEB 2023","","Term Deposit - Interest upfront","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA2305726S9T","100000105346","EGP","26 FEB 2023","","3 Months deposit - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","1,234.00","Current"
"AA23057VYF1D","100000105567","EGP","26 FEB 2023","","3 Months deposit - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","1,234.00","Current"
"AA23057DP7FX","100000106137","EGP","26 FEB 2023","","3 Months deposit - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","1,455.00","Current"
"AA23057K7SPX","100000106148","EGP","26 FEB 2023","","3 Months deposit - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","1,455.00","Current"
"AA23057CR5S8","100000106156","EGP","26 FEB 2023","","3 Months deposit - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","1,455.00","Current"
"AA2305764VD9","100000106164","EGP","26 FEB 2023","","3 Months deposit - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","1,455.00","Current"
